Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Revenue
1,34.01241451145437,0,0.0,42,2619.861267408399,0.002621380825593456,0.0038214322343305806,41.343395793813784,0.0,Nov,3,2,2,2,Returning_Visitor,1.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,6,1,Returning_Visitor,0.0
0,0.0,0,0.0,27,1478.8079260113645,0.0036220756058259968,0.018385888841926882,5.1032064846222,0.45879623422870164,Nov,2,1,3,4,Returning_Visitor,0.0
0,0.0,0,0.0,5,96.48339283773203,0.0,0.04133976674503467,0.0,0.0,Oct,1,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,10,166.08185247384145,0.014539578937357845,0.04862681520071059,8.614643738988555,0.49111474482575423,Nov,2,2,1,2,Returning_Visitor,0.49111474482575423
3,153.75260265301628,0,0.0,8,116.67528977013559,0.0,0.01607195958956059,0.0,0.0,Mar,2,2,1,5,New_Visitor,0.0
6,186.64480811421163,0,0.0,13,315.80154556083056,0.0,0.012077766934889354,0.0,0.0,Nov,1,1,1,6,Returning_Visitor,0.0
3,167.75930170018205,1,13.611196537048281,29,1287.8518585820984,0.0,0.010850280597693536,30.067807599017044,0.0,May,1,2,4,2,Returning_Visitor,0.0
0,0.0,0,0.0,13,416.2727650433152,0.0,0.01603823310825256,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,0.0
11,206.3848661318855,3,1010.9496228072107,37,1620.1773030989984,0.019999026757680664,0.02937303637958595,8.86440913719235,0.0,Sep,3,2,5,1,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,0.0
0,0.0,0,0.0,3,21.765854999470776,0.045742818172195894,0.09716187880984514,0.0,0.0,Nov,1,3,6,2,Returning_Visitor,0.0
0,0.0,0,0.0,6,62.87938382476941,0.017426370802747903,0.0651472583945042,0.0,0.0,May,2,2,3,10,Returning_Visitor,0.0
6,469.6150404443786,2,6.701372783667684,98,4181.388964218405,0.01087681372566675,0.026146446139155524,1.03185641263371,0.0,Nov,1,1,5,12,Returning_Visitor,0.0
1,155.72365949235078,1,66.16963704635317,29,1918.685515875643,0.00622214318731912,0.018105538398906943,11.884040044543227,0.0,Mar,2,2,2,2,Returning_Visitor,1.0
3,41.80562828446766,0,0.0,5,183.43082084130575,0.0,0.02136882380271491,1.3494454901733892,0.0,May,1,7,4,13,Returning_Visitor,0.28212941944807146
0,0.0,0,0.0,22,464.5680577228022,0.018047737064120266,0.0339931416481556,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,0.00737445154712979
2,141.78099721723234,0,0.0,14,736.2705756102864,0.012697053896291326,0.04788346548794215,9.976663971343724,0.0,May,2,2,2,1,Returning_Visitor,0.0
0,0.0,1,4.237233176074035,2,24.706205529345674,0.011751778826173101,0.08233570533696598,0.0,0.7062055293456725,May,2,1,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,4,279.93536951393565,0.0,0.05967684756967829,0.0,0.0,Mar,2,1,2,1,Returning_Visitor,0.0
3,439.0696729338101,0,0.0,28,1367.6073743190855,0.0076074521645613635,0.025255215659327514,3.1972330993072253,0.0,Mar,1,1,1,3,Returning_Visitor,0.29784323480309616
2,42.743453969232924,0,0.0,12,693.5471460153485,0.0020651500797478854,0.01661817750760071,0.0,0.0,May,2,2,6,1,Returning_Visitor,0.0
4,207.97473119633162,0,0.0,2,55.695791182333735,0.0,0.02035427701218778,0.0,0.0,Oct,2,1,2,2,New_Visitor,0.0
0,0.0,0,0.0,10,381.3675988162652,0.005936004304490261,0.05296800215224513,0.0,0.0,Nov,1,1,6,4,Returning_Visitor,0.0
6,94.9258452838607,2,315.28936005156964,65,2091.5393419026577,0.011941689202912146,0.029628334168142065,6.01422956375576,0.0,Nov,2,2,2,3,Returning_Visitor,0.0
0,0.0,0,0.0,7,225.05074235625077,0.0,0.04319307297459359,0.0,0.0,Dec,1,2,1,2,Returning_Visitor,0.0
4,62.54991595514548,0,0.0,25,577.4501046404927,0.0,0.0063150354484113125,0.0,0.0,Oct,2,3,1,18,Returning_Visitor,0.0
3,120.64517690987654,1,15.950019482494822,132,4982.542705001322,0.012784055051051126,0.025727989230096424,0.0,0.0,Nov,1,1,3,4,Returning_Visitor,0.0
19,1004.0962148008362,1,53.5773932588952,141,4507.587273126912,0.006658631324462111,0.017546339624180275,88.0697378012043,0.0,Nov,2,3,1,1,Returning_Visitor,0.0
1,37.154055522290484,0,0.0,27,2777.37458513286,0.007046330985457787,0.02361915323971283,5.494024378960071,0.0,May,2,2,1,10,Returning_Visitor,0.0
11,203.17306051207456,0,10.831281111083241,67,1143.538814538235,0.0051268040642732104,0.017399647583035516,7.932951436822265,0.0,Nov,1,1,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,45,1007.8835352155808,0.0021562637983001884,0.011084715111175557,0.0,0.0,Dec,2,2,3,5,Returning_Visitor,0.0
2,212.21436055493754,0,0.0,49,1486.4055957498294,0.007076709979884525,0.020569520677585003,47.791485221279466,0.0,May,1,8,1,9,Returning_Visitor,0.8486065518987798
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,0.0
8,163.71602205780317,1,30.14316175005976,22,438.21215416613364,0.0,0.006887023829464727,0.0,0.0,Oct,2,2,3,6,Returning_Visitor,0.0
0,0.0,0,0.0,6,180.78999318532766,0.04691220863502809,0.07209821725401123,0.0,0.0,May,2,2,3,7,Returning_Visitor,0.0
1,56.69746376378718,0,0.0,26,653.1346029151222,0.0,0.0074815276689735,0.0,0.0,Mar,3,1,1,4,Returning_Visitor,0.31645457653345765
4,257.3878154299883,0,0.0,15,417.21565555160913,0.030956332703535372,0.04845760299990651,5.951208202876581,0.0,May,3,2,1,9,Returning_Visitor,1.0
0,5.639442056287098,1,13.194463519182314,56,3756.7842569088048,0.01175992643054891,0.041484520961084875,0.0,0.19446351918231375,Nov,2,8,1,1,Returning_Visitor,0.0
2,44.66590807511831,0,0.0,27,1247.0782203383653,0.0024336218058383994,0.018320052472835247,4.143489939665606,0.0,Nov,2,3,6,8,Returning_Visitor,0.5619481099932393
8,278.1389056564057,0,0.0,20,413.23650035133437,0.0,0.005372262688230314,0.0,0.0,May,1,1,7,2,Returning_Visitor,0.0
3,492.75590923721387,1,144.0835197626158,25,1555.9316883429506,0.03359614600141087,0.0635397888416807,5.209148997069618,0.0,Nov,2,4,3,1,Returning_Visitor,0.915629103561495
0,2.055018259989536,0,0.0,14,1047.795395084459,0.0038055896747981426,0.026124978396914612,0.0,0.0,Nov,2,2,2,7,Returning_Visitor,0.0
2,443.0427928196202,0,0.0,32,1287.9630195829484,0.007736387291450085,0.02368683657804521,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,0.0
0,0.0,0,0.0,3,134.64000758122094,0.007199848375581157,0.05226697024883769,0.0,0.0,May,1,1,4,1,Returning_Visitor,0.0
4,82.73190073949345,0,0.0,18,586.5806942910289,0.009718701252731677,0.048795409027198866,0.0,0.0,Nov,2,2,2,12,Returning_Visitor,0.0
0,2.5577863044205555,0,0.0,52,2200.6345750314517,0.01995486217796414,0.03276248880227582,0.0,0.5737022825965741,Nov,2,2,4,11,Returning_Visitor,0.0
2,54.538683664401724,0,0.0,16,514.1774301301443,0.008674782011514223,0.025518910616668042,0.0,0.0,Mar,4,1,4,2,Returning_Visitor,0.0
1,27.80841771657115,0,0.0,6,72.08791137991766,0.0,0.025,0.0,0.0,Mar,1,1,3,2,New_Visitor,0.0
0,4.792085261189216,0,0.0,30,2055.0269944876695,0.001617519914734737,0.006275644555024995,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,0.3154163912586835
4,49.33270756229629,0,0.0,27,540.8515041906957,0.0037922185243847097,0.009851584322389285,36.68660914242917,0.0,Mar,1,2,2,4,Returning_Visitor,0.6825992797813054
0,0.0,0,0.0,12,167.8505004417251,0.005411008747818684,0.00812605873045879,0.0,0.12851145824261168,Mar,3,2,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,5,158.32130164325986,0.08910694368017827,0.13366041552026742,0.0,0.0,May,3,2,3,1,Returning_Visitor,0.0
2,48.7088275577602,0,0.0,48,3726.433381461229,0.00031499514401127013,0.00490185757785111,0.0,0.02108044388010022,Nov,2,2,1,8,Returning_Visitor,0.0
0,0.0,0,0.0,29,630.405488398174,0.012159734855951244,0.02398076250796464,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0.0
5,149.14739137411306,2,42.52764457014736,252,7098.764629622341,0.011901814822588827,0.030353176217843815,1.8645314540689297,0.26725868514706175,May,2,2,5,1,Returning_Visitor,0.0
0,0.0,0,0.0,2,31.024710861213983,0.038565921358810235,0.11928296039016072,0.0,0.4215111825102905,Feb,2,2,6,2,Returning_Visitor,0.0
1,74.4792807710765,3,88.79048581926878,16,338.47940856055095,0.0,0.009412718585526563,0.0,0.0,May,1,1,1,2,Returning_Visitor,0.0
2,36.72035192649114,0,0.0,38,3120.151496415707,0.0024979832491502543,0.009784006933765953,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,0.0
0,5.855659530316686,0,0.0,13,350.87698160335,0.020913069918435577,0.038904769292635026,0.0,0.0,Nov,2,4,1,1,Returning_Visitor,0.0
7,387.4160948134774,3,104.04411060739585,228,9187.808533350628,0.006951949290307266,0.02103545657824971,2.534567255325303,0.0,Mar,2,2,1,2,Returning_Visitor,0.0
1,40.5221461194477,0,0.0,108,1929.5396945447258,0.0015311518634371166,0.003930132250789163,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0.0
4,62.701067450484125,0,0.0,4,52.332679809235884,0.0,0.020191878767906773,0.0,0.0,Oct,2,2,2,2,Returning_Visitor,0.0
0,0.0,0,0.0,9,633.6057441312824,0.0,0.02470772343428963,76.12081476873696,0.0,Nov,1,1,2,8,Returning_Visitor,1.0
6,91.37282272650761,0,0.0,10,382.0223183387211,0.0,0.00849210479097394,0.0,0.0,Dec,1,2,1,2,Returning_Visitor,0.0
9,305.78829888786925,0,27.342905947277103,86,1929.8440115756987,0.005779334502321614,0.014078211713030196,10.740728921052792,0.0,Nov,1,1,3,4,Returning_Visitor,0.36457207929702806
0,0.0,0,0.0,5,108.77694432682668,0.0,0.03611527836586663,0.0,0.0,May,2,2,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,3,54.155348133313055,0.06200663138580771,0.12401326194636675,0.0,0.0,May,2,2,3,2,Returning_Visitor,0.0
2,21.90229337010139,0,0.0,85,3407.949354499291,0.002807986180869496,0.01440499712693567,4.457278061552757,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
1,8.12892523521501,0,0.0,24,1918.1777258757938,0.0037797967368317998,0.019040159015873664,33.52357110714727,0.0,Nov,2,2,2,2,Returning_Visitor,0.41413151457909836
5,197.73785154730382,0,0.0,59,1975.3194041058307,0.003633162009126163,0.02116561026512149,5.8159156650667425,0.0,Nov,2,2,5,7,Returning_Visitor,0.6978643953521443
10,351.8926669516977,3,402.15215862786033,189,7923.215951494201,0.001676507756337262,0.009446108695215373,5.203730435782017,0.0,Nov,2,2,2,1,Returning_Visitor,0.7317496410776893
3,47.80311948407753,0,0.0,32,451.1971782523443,0.0,0.0024131761925805014,0.0,0.0,Aug,1,1,2,3,Returning_Visitor,0.0
3,91.28231925865867,1,108.82541623298468,54,1958.0433939450722,0.0022267448654861213,0.003481319181649304,79.3782981090585,0.0,Dec,1,3,2,2,Returning_Visitor,0.8246657586231401
2,267.50102137173593,1,83.15038774048979,45,1680.2465610785166,0.01194838152396937,0.02589048512135118,0.23785094479520855,0.0,Nov,2,1,1,12,Returning_Visitor,0.01011443166083581
10,257.3862001784364,0,0.0,34,434.38637254724955,0.006265630061479718,0.018897247821487925,0.0,0.0,May,2,2,6,6,Returning_Visitor,0.148808714518176
8,144.6406190673521,0,0.0,33,786.7266744213571,0.0009537349047293764,0.00958232380734639,0.0,0.0,May,1,1,1,2,Returning_Visitor,0.0
2,40.88093549987208,0,0.0,19,324.27015006763855,0.0,0.005262502876776273,0.0,0.0,May,2,2,7,2,Returning_Visitor,0.0
0,0.0,0,0.0,2,8.552499752189572,0.0,0.1,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,0.0
0,0.0,0,0.0,11,166.08995416077667,0.027286369541057495,0.06871566775276003,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,39,1064.6089558693864,0.028920638495504122,0.060281709079232304,0.0,0.0,Nov,1,1,7,1,Returning_Visitor,0.0
1,59.80095945915946,0,0.0,36,1469.315084428941,0.0,0.008811379817638496,113.24020056827523,0.0,Dec,2,2,1,2,Returning_Visitor,1.0
0,0.0,0,0.0,5,100.73170345073304,0.0,0.03472705392822515,0.0,0.0,Dec,1,1,4,5,Returning_Visitor,0.0
0,29.773245748020145,0,10.98503977980387,225,7993.0599963637915,0.008222827176653732,0.022263325615967222,4.786872232938648,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
6,400.64889455496353,1,21.32164880222395,20,570.6772321775203,0.001253079021414848,0.004920799814276969,0.0,0.0,May,2,2,5,18,Returning_Visitor,0.0
0,0.0,0,0.0,6,99.31397722931659,0.03438023079011348,0.07535361522960639,0.0,0.4584030772015131,Mar,2,3,1,6,Returning_Visitor,0.0
0,0.0,0,0.0,10,528.826508406185,0.010490395395092911,0.04693466316180459,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,0.0
0,0.0,0,0.0,58,2631.5601437417613,0.03553342261801324,0.04594867635229508,13.675243272439415,0.0,Nov,3,1,3,10,Returning_Visitor,0.2569142846922934
2,68.12167257542016,2,220.30133472531517,78,2184.323571549507,0.0,0.005058449241657173,2.5628127486531844,0.0,Nov,3,1,5,2,Returning_Visitor,0.0
0,0.0,0,0.0,2,157.61529603641813,0.06321224284490232,0.1132122428449023,0.0,0.0,May,2,1,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,2,12,Returning_Visitor,0.0
0,0.0,0,0.0,4,89.63424691962985,0.037595657756864166,0.06240434224313583,0.0,0.0,Oct,2,2,4,3,Returning_Visitor,0.0
13,229.7377419256409,0,9.159349625111536,61,815.5106512452461,0.0003655001556849809,0.014130485493316353,4.3436562930622635,0.0,Sep,2,4,3,3,Returning_Visitor,0.0
4,323.3191484255595,4,365.51474576353587,33,1096.0232711173094,0.013638796612602533,0.025865330831436075,6.568670926300447,0.0,Dec,1,2,4,2,Returning_Visitor,0.0
0,0.0,0,0.0,11,337.6744188314254,0.0,0.010887519568768926,15.63762109473027,0.0,Nov,2,4,4,1,Returning_Visitor,0.807308905307032
0,1.8191583509491585,0,0.0,9,1054.374938744544,0.0033688120305219007,0.026405764036609332,3.5758907300653293,0.0,Nov,2,4,2,10,Returning_Visitor,0.3936138830169472
1,7.257074529600599,0,0.0,11,265.224207073377,0.0,0.022222222000000003,61.77411084486505,0.0,Mar,1,1,1,2,New_Visitor,1.0
1,6.164985623118069,0,0.0,5,78.18557415829194,0.0,0.03051540673366451,0.0,0.0,May,2,3,1,5,Returning_Visitor,0.0
0,0.0,0,0.0,19,479.34737140598696,0.006839064512962947,0.035077831348246526,0.0,0.0,May,2,2,2,2,Returning_Visitor,0.0
0,0.0,0,0.0,25,905.9410651012054,0.0,0.02134594599955559,0.0,0.0,Nov,1,1,3,2,New_Visitor,0.0
1,8.246990983842217,0,0.0,64,2498.6655502735675,0.0033038792909684993,0.01036357114633973,0.0,0.0,Nov,2,2,3,5,Returning_Visitor,0.0
5,204.2936368408109,4,112.88944796993786,183,10381.150552146426,0.002809420067376604,0.021083121533224305,17.12573778099254,0.0,Nov,2,2,3,2,Returning_Visitor,0.0
4,333.85641736968716,0,4.3560740472519806,11,721.7471668371322,0.0,0.020282665873785393,0.0,0.0,May,2,2,2,4,Returning_Visitor,0.0
1,51.45519400324887,0,0.0,4,192.2394925445685,0.0,0.044474084247148896,0.0,0.0,Dec,2,2,6,2,New_Visitor,0.0
0,0.0,0,0.0,6,117.5,0.0,0.05633903581359179,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,1,1,4,1,Returning_Visitor,0.0
0,0.0,0,0.0,35,1134.7509650539098,0.008920867423346805,0.04090315129248725,0.0,0.0,May,1,1,1,4,Returning_Visitor,0.0
3,138.2443026079921,1,6.578765518840594,38,1413.0386823219078,0.04705749878519921,0.06609499322440143,2.8244521597203534,0.0,Nov,1,2,6,1,Returning_Visitor,0.0
0,0.0,0,0.0,10,210.73007975523254,0.0,0.02396867564368959,0.0,0.0,Nov,2,4,2,11,Returning_Visitor,0.0
0,0.0,0,0.0,3,13.99183179246363,0.0,0.05040841037681849,0.0,0.0,May,1,1,3,2,Returning_Visitor,0.0
8,345.94472989458257,0,9.213987982361983,36,1345.0196473421468,0.014301549529975366,0.025872955882371988,0.848068761955485,0.0,May,2,1,3,4,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.833191659785454,Mar,1,1,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,7,188.36448245155628,0.0,0.021273799045522485,0.0,0.0,May,2,2,2,1,Returning_Visitor,0.0
3,36.93986591676928,0,0.0,24,502.47850729342275,0.00250903467213549,0.009190527732203154,14.697853688652515,0.0,May,2,3,4,2,Returning_Visitor,0.6487351388757342
1,15.818241413665923,1,43.72733870798727,19,480.09077393686476,0.003896164629899076,0.022150179446929742,0.0,0.0,May,2,2,3,2,Returning_Visitor,0.0
2,96.96660235421925,1,148.01725153312634,70,2733.2103212551997,0.005879611258545766,0.016461427002377984,6.677179288603085,0.0,Nov,1,2,1,6,Returning_Visitor,0.6337540871903363
0,0.0,0,0.0,7,185.1487317422285,0.02148731742228517,0.0415981297208364,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,0.0
3,141.3272352792698,0,0.0,15,401.9621734488293,0.0,0.011531382919242454,52.004140474472955,0.0,Nov,1,1,4,3,Returning_Visitor,1.0
4,127.23865181472915,0,12.367437742285894,132,4978.943945617802,0.010732345551999438,0.02248232300487967,0.0,0.0,Nov,1,1,2,6,Returning_Visitor,0.0
0,2.415299853142452,0,0.0,21,419.6289843417877,0.001561616346823995,0.01300177345323933,0.0,0.0,May,2,2,5,3,Returning_Visitor,0.0
3,255.93042106247424,0,0.0,0,27.506036425511486,0.0,0.038908856280035695,0.0,0.0,Mar,3,2,1,10,New_Visitor,0.0
0,0.0,0,0.0,2,138.0124838288255,0.014219221659255987,0.10677105790589482,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,0.0
7,368.31247604695386,0,38.05455283428567,25,629.0113219483178,0.006239730038383708,0.018156124708255936,3.3981364391827253,0.0,Oct,1,1,4,7,Returning_Visitor,0.0
0,0.0,0,0.0,13,738.548762660826,0.0,0.014416392834340758,22.325745401949213,0.0,Nov,2,2,2,1,Returning_Visitor,1.0
0,7.564713987956609,0,0.0,23,1224.2732144816075,0.017278153215920238,0.017693025903130377,0.0,0.203714317057199,Mar,1,1,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,6,222.74920305326643,0.0,0.01690183765157382,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,5,275.7911448800098,0.0,0.04068197589632559,0.0,0.0,Mar,2,1,3,1,Returning_Visitor,0.0
5,137.65194006766095,0,0.0,33,1004.5849713562974,0.003932953416275933,0.014830238985270604,0.0,0.0,Nov,2,5,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,39,913.2755609780598,0.002825456296564281,0.003942488498349554,0.0,0.0,Dec,1,1,1,2,New_Visitor,0.522709454067601
3,58.985844819331525,0,0.0,10,268.95989365477266,0.0,0.018146072606424958,49.199247927461265,0.0,Aug,1,1,1,4,New_Visitor,0.9764080322192041
0,0.0,0,0.0,12,628.8446319171361,0.011725342048393404,0.046059686492695484,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,0.0
4,495.182753404585,4,59.082212590154626,71,2492.808687824012,0.0154691443195354,0.03141690253506484,0.0,0.29924841926016044,May,2,1,3,5,Returning_Visitor,0.0
0,0.0,0,0.0,16,353.31423644616626,0.01662457023125406,0.04198518029607569,0.0,0.0,Dec,1,2,1,2,Returning_Visitor,0.7481056678874892
0,0.0,0,0.0,15,453.285113691696,0.02111259559314622,0.02870494026509402,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,0.0
2,29.895598254118564,0,0.0,14,160.4110285155179,0.0,0.022926950406025947,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,0.0
5,346.15641153561006,0,0.0,22,693.9921009323614,0.0,0.011097292277883496,65.63812602003287,0.0,May,2,2,5,9,Returning_Visitor,0.8743843868437641
0,0.0,0,0.0,4,339.5779859926582,0.05550231299017255,0.0732057287532048,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,7,529.0788210741307,0.015966188741344797,0.04031574458698317,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,0.0
0,0.0,0,6.9772173585153965,3,51.64957083383573,0.060664759519801624,0.0868882531732672,0.0,0.0,May,1,1,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,7,204.4190640203835,0.0,0.033333333,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0.0
3,40.39839815558923,0,0.0,85,3707.3729963235223,0.013219256498910394,0.03529848398712239,0.0,0.7973368056499627,Nov,1,1,2,5,Returning_Visitor,0.0
1,31.657775675921005,1,53.92232844268171,13,458.72876479884536,0.010436887086554087,0.035243136000369484,0.0,0.26941788932957167,May,2,2,7,5,Returning_Visitor,0.0
0,0.0,0,0.0,2,21.662325072257463,0.0,0.05562791546237561,0.0,0.0,May,1,1,3,14,Returning_Visitor,0.0
0,0.0,0,0.0,7,342.8037640307898,0.0,0.026760834930435438,45.796982468067654,0.0,May,2,2,2,6,Returning_Visitor,1.0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,1,3,3,Returning_Visitor,0.0
0,0.0,0,0.0,12,166.7171365768101,0.011807196778041009,0.030495905052419642,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0.0
8,187.09261303176905,0,0.0,69,1606.152185892407,0.00923591417259239,0.018451363088201188,0.0,0.0,Mar,3,2,7,2,Returning_Visitor,0.0
1,42.8410415022114,0,0.0,17,1603.7336320746924,0.0,0.00939177201190652,0.9059240449732506,0.0,Mar,1,1,3,3,Returning_Visitor,0.0
0,2.7107223374243246,0,0.0,69,3324.813570465018,0.0010326562576246162,0.015588552895314162,0.0,0.0,Nov,2,3,5,3,Returning_Visitor,0.0
1,10.148333311410887,0,0.0,52,1656.43553478459,0.0007586898295727723,0.014153243526017576,2.716295080768006,0.0,Nov,2,1,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,18,1330.2867025197438,0.007244338632476042,0.01884751788022374,0.0,0.0,Nov,2,3,2,2,Returning_Visitor,0.49289628558460274
6,100.27115022449131,0,11.485532301008858,147,5252.67553962082,0.0013375765271604182,0.009930700739268564,0.0,0.0,Dec,3,1,1,6,Returning_Visitor,0.0
4,141.95584493909848,0,2.3871436978019007,18,2331.7646490662905,0.0,0.01963208434058154,0.0,0.0,May,2,2,6,2,Returning_Visitor,0.0
1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,Jul,1,2,1,5,Returning_Visitor,0.0
3,77.13784548097937,0,0.0,5,44.110955563565696,0.02545948493659786,0.03090991431970308,0.0,0.0,Nov,1,1,3,7,New_Visitor,0.0
10,295.01787020804727,1,100.32491997254512,101,6054.573200123238,0.003880748577113898,0.02045780464147875,47.74049401918925,0.0,Nov,2,3,2,2,Returning_Visitor,0.9244667308430924
2,135.18733354778936,0,0.0,12,271.1801110319941,0.006947878941211452,0.021619091062573363,0.0,0.0,Mar,1,5,4,3,Returning_Visitor,0.0
5,63.52055270621718,0,0.0,35,780.6200516837375,0.003699210108249436,0.008713040205351406,17.840203522106776,0.0,Dec,1,1,4,2,Returning_Visitor,0.0
0,0.0,0,0.0,8,241.6731029184853,0.0,0.05928914053953472,0.0,0.37867420997278356,May,2,3,6,4,Returning_Visitor,0.0
0,0.0,0,0.0,5,179.11259363272913,0.031814092359228205,0.0681859076407718,0.0,0.0,May,2,2,3,6,Returning_Visitor,0.0
0,0.0,0,0.0,3,134.87416892148207,0.002516621570358632,0.061633423859282735,0.0,0.0,May,1,1,5,1,Returning_Visitor,0.0
1,3.977566576390604,0,0.0,21,521.4601392811509,0.007452009788408559,0.027049421422543116,2.4818992555576447,0.0,Mar,3,2,5,2,Returning_Visitor,0.0
9,262.38424443718014,0,0.0,28,433.74907208508955,0.0,0.011835745714610907,0.0,0.0,Sep,1,1,6,4,New_Visitor,0.0
1,34.688560426684184,0,0.0,23,2551.4995058444524,0.020623401044450825,0.06494804993479647,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,0.0
3,50.606306801547355,0,2.402293382380857,12,305.73140053122506,0.008210190388605612,0.013112829846432122,0.0,0.0,Dec,2,2,4,4,Returning_Visitor,0.0
1,114.17650235983322,0,0.0,34,1245.040274624463,0.006972119293292223,0.02570842854627434,23.13257967719437,0.0,Nov,1,1,2,4,New_Visitor,0.8017937347644803
2,252.25190489436525,0,0.0,8,109.29382187842982,0.09477107188201878,0.1156948965540187,0.0,0.0,Mar,2,2,6,10,Returning_Visitor,0.8559967760801779
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.16223759314731742,0.2,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,0.0
10,131.55115055875248,6,583.7360977802701,155,6529.168596715128,0.012166201024093435,0.019408225481328145,1.4788100351632343,0.0,May,2,3,1,2,Returning_Visitor,0.0
2,52.19954483758638,0,0.0,32,1102.7629989522302,0.004237713470117688,0.007763667035914202,0.0,0.0,Nov,3,1,2,2,Returning_Visitor,0.0
1,19.65753808787667,2,44.05491489788439,21,502.6068689840402,0.0007921591126755453,0.019184408891889423,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,8,883.4902979615536,0.0,0.014285714,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,0.0
4,39.30084337770412,0,0.0,32,584.0195392511488,0.002382418493688382,0.007344507513056471,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,0.0
0,0.0,0,0.0,6,203.38500155790862,0.0,0.03388094463995884,0.0,0.0,May,1,1,1,8,Returning_Visitor,0.0
3,110.44839593842757,0,0.0,5,74.6763965198881,0.0,0.029173584555867764,0.0,0.5008301667373383,Nov,1,1,4,3,Returning_Visitor,0.0
2,48.7896873038179,0,0.0,32,494.62261001825306,0.0,0.008135924495263612,0.0,0.0,Mar,2,1,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,4,537.828180656266,0.0,0.07156361312531985,0.0,0.0,May,1,1,3,2,Returning_Visitor,0.0
2,34.73167318398613,0,0.0,16,923.4293464772276,0.0,0.01156706942480897,5.515666834782184,0.0,May,2,2,4,1,Returning_Visitor,0.27877553250108345
1,107.30480461141354,0,0.0,84,1958.086232551364,0.013216048330465427,0.030370966255395676,0.0,0.0,Dec,1,1,2,8,Returning_Visitor,0.0
6,609.141835937292,0,0.0,29,821.0309377364459,0.0,0.007075934559005431,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,0.0
