Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
0,0.0,0,0.0,9,255.90931429540314,0.013938684776497966,0.029561068360886837,14.72420387176917,0.0,Nov,2,2,8,4,Returning_Visitor,0.0
8,199.24522808343127,1,10.925622665773535,57,1968.2008356501908,0.003938729617739151,0.018196983660031182,8.099320558524816,0.0,Dec,3,2,6,7,Returning_Visitor,1.0
2,27.349869499009603,0,0.0,8,185.37012500621185,0.0,0.024404680532461503,48.18368856185297,0.0,Aug,1,2,1,6,Returning_Visitor,0.35000686847317874
0,4.641862759903959,0,3.9395096410564463,48,1478.959558239934,0.009670547725924098,0.02606216283746745,15.652927976158487,0.0,Nov,2,2,1,3,Returning_Visitor,0.9283725519807918
3,14.538346678533316,0,1.8687478236443649,26,406.1815896510518,0.006229159723605853,0.012587012449951838,0.0,0.0,Dec,2,2,1,4,Returning_Visitor,0.0
1,0.0,2,20.684158296994553,37,825.7722059038863,0.003139496340180321,0.02614590252845631,1.186233243326132,0.0,Dec,2,3,1,5,Returning_Visitor,0.5494118320609646
3,145.20668422760542,0,0.0,24,2033.5340554263134,0.0071968507276459984,0.029862680108202134,5.056012151896833,0.0,Nov,2,3,5,10,Returning_Visitor,0.0
1,35.32687692122093,0,0.0,17,702.498381352428,0.0,0.002613569829833918,56.751206848385046,0.0,Nov,2,3,7,2,Returning_Visitor,0.0
0,0.0,0,20.964630313208783,93,4726.08109308206,0.0008819001840852273,0.008450435138667837,1.4489757716121523,0.0,Nov,1,2,4,2,Returning_Visitor,0.0
6,100.50048688742791,1,3.177167862400678,147,5436.052322211596,0.0024963459052718584,0.01078592414077774,8.636584578895782,0.0,Nov,2,1,1,2,Returning_Visitor,0.0
11,318.55351617187523,2,338.3530879346805,42,2409.2742975708766,0.003678105221134518,0.01804954053994337,62.61707492469921,0.09379168220101342,Mar,2,2,1,7,Returning_Visitor,0.0
0,0.0,0,0.0,14,841.4481491718544,0.0025992368546212084,0.020875954854652927,54.37436967489337,0.0,Dec,1,1,3,3,New_Visitor,0.0
0,0.0,1,24.149063372330815,37,1988.2036059281306,0.0013636288291899038,0.005301323411065947,7.62951042544982,0.0,Nov,2,3,1,2,Returning_Visitor,0.0
4,132.4694777790468,0,0.0,26,557.7105360655095,0.01091573030792806,0.024346982246535812,9.318697215284224,0.0,May,1,2,3,3,Returning_Visitor,0.4373445770972576
1,51.92449983880522,0,0.0,33,663.2054677313283,0.0059779410699842194,0.017053390839666692,31.432506196002976,0.0,Nov,2,3,1,2,Returning_Visitor,0.23781248880591788
2,59.32500361303715,0,20.1237277286299,24,205.91679353447876,0.0,0.007830285729996169,54.42737209224257,0.0,May,2,2,1,3,Returning_Visitor,0.28639263373652846
8,386.74566193720005,4,370.54398600856916,24,1181.7276930330922,0.009323394265176543,0.022344013656134584,9.093103119298066,0.0,May,2,2,2,2,Returning_Visitor,0.0
0,0.0,0,0.0,5,94.61230099322074,0.0,0.039807611970021375,0.0,0.0,Nov,1,1,3,6,Returning_Visitor,0.5688127364338729
0,22.73434660349342,0,0.0,32,1424.2085884397768,0.0,0.02209384040332142,17.32464470445117,0.0,May,2,3,3,4,Returning_Visitor,0.0
5,80.64161714556045,0,0.0,23,1170.5352704240709,0.0,0.009252239666170703,28.514215947207987,0.0,May,2,2,4,3,Returning_Visitor,0.0
16,756.4033060629567,1,74.42748930719539,30,1028.5633552398492,0.004393594849465427,0.026973224066457926,2.0110245265699516,0.0,May,1,1,2,2,Returning_Visitor,0.0
0,0.0,0,0.0,55,1181.5879745440625,0.007132941605889257,0.02647090345991657,23.831184245910144,0.3286709399389692,Aug,2,2,1,4,Returning_Visitor,0.0
1,13.927606095016444,0,0.0,26,918.2718355365063,0.0,0.01655517661344121,9.138522617180552,0.0,Dec,2,4,4,1,Returning_Visitor,0.14278563666788469
2,28.587138050629896,0,0.0,2,21.572207898062967,0.01947173400388366,0.05013052251172677,0.0,0.0,Sep,2,2,5,2,New_Visitor,0.0
2,44.65732968745213,0,0.0,18,814.2724240848697,0.0,0.010071551967278141,19.036998405270555,0.0,Mar,1,1,1,2,Returning_Visitor,0.0
0,5.754975288117376,0,1.9183250960391254,7,380.99247030788706,0.0,0.019496192254307293,0.0,0.0,Jul,2,2,2,2,Returning_Visitor,1.0
2,60.985276066605564,0,0.0,7,305.98865029891135,0.0,0.029892415500133034,2.5197862331636145,0.0,Dec,3,1,3,5,New_Visitor,0.13190184013293715
2,36.72344482808032,0,0.0,2,33.11562624681263,0.005937465915905507,0.034843725814959606,0.0,0.0,Nov,2,2,7,9,New_Visitor,0.0
0,14.882927284108346,0,3.5018652433196107,41,1542.7527145029817,0.0,0.022133811343040433,3.036587841510048,0.0,Nov,4,5,3,8,Returning_Visitor,0.6498134756680389
3,72.03612926635498,0,0.0,37,769.8298013280132,0.0,0.004264609001586844,47.09811116800475,0.0,Dec,2,2,3,2,Returning_Visitor,0.9167423419493679
0,0.0,0,0.0,42,1166.0840940264825,0.0,0.031551853295137794,6.482720145562952,0.0,Oct,1,1,3,1,Returning_Visitor,0.27544209084118176
0,1.8690737940839162,0,0.0,17,577.9959554590117,0.0,0.011993759124391191,82.51972769272356,0.0,May,1,1,1,2,New_Visitor,0.0
3,98.26011319759601,0,21.2192167063223,38,2645.1116668818054,0.00564321370799439,0.009696612064893237,20.295864311263255,0.0,Nov,1,4,1,3,Returning_Visitor,1.0
9,288.4282944762472,0,0.0,23,807.5821959691701,0.0,0.009046429338718694,35.38994133271011,0.0,Nov,2,2,4,3,Returning_Visitor,0.5573451517395669
1,78.96400454017233,0,0.0,27,1138.4003020349323,0.0,0.012457516630199703,41.994933141263765,0.0,May,2,2,1,4,Returning_Visitor,0.0
0,7.151317102697114,0,0.0,11,209.43112196662457,0.0,0.020703653804949644,14.66426537220773,0.0,Nov,1,1,1,7,Returning_Visitor,0.2220905932514632
11,419.5583418607897,2,43.23544996592442,282,13405.150981438319,0.004247270267028159,0.016527245356175363,44.97974237026061,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
4,142.68157124247966,0,0.0,44,1449.7444045418358,0.013281156652627336,0.02333500567007898,13.331780269977429,0.0,Nov,2,2,2,6,Returning_Visitor,0.0
0,0.0,0,0.0,7,257.29047624984304,0.0,0.003465608784084113,18.516216794439227,0.0,Nov,2,1,6,7,New_Visitor,0.0
5,166.5827656124136,0,0.0,17,728.2838197933917,0.0,0.01677717440205085,14.487726308160346,0.0,May,1,1,4,3,Returning_Visitor,0.0
1,46.1402554428157,0,0.0,15,994.7666008879962,0.0,0.024761241389016888,61.383661635529485,0.0,Dec,2,2,2,1,Returning_Visitor,0.0
2,42.261993979399804,0,0.0,19,817.0329096349221,0.0017381868507894884,0.010563593847020627,21.796517492572193,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
4,92.43760786070592,0,5.42496934865819,69,2897.9644480649567,0.0037230179677078036,0.013853903668522788,26.03001828962552,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
7,248.8852080316592,2,29.866978304376417,57,2011.5990373856187,0.006444800388185977,0.01660954650510992,12.39636953397051,0.0,Dec,3,2,3,5,Returning_Visitor,0.5242547205377367
3,280.5732715148202,0,0.0,10,388.6244286291228,0.0,0.006988733954094128,21.300807965342408,0.0,Oct,2,2,3,2,Returning_Visitor,0.32927267455739917
6,156.7314063151323,0,0.0,34,1363.7659603686807,0.0,0.010132394273986517,38.59736751074006,0.0,Nov,2,3,2,6,Returning_Visitor,1.0
0,0.0,0,0.0,29,1163.980825592108,0.04415138406457854,0.06965401747857325,21.712699774530964,0.0,Mar,1,1,4,1,Returning_Visitor,0.7224771950976074
6,93.06449228861086,1,0.5659884203006342,92,2901.446920716823,0.004085109018112072,0.0228891118968214,5.855033775325257,0.0,Nov,2,2,1,2,Returning_Visitor,0.9334131270234548
2,156.77433661765,0,0.0,13,748.9315045334096,0.0,0.014701451650007642,29.50372655202407,0.0,May,1,1,1,2,Returning_Visitor,0.0
1,18.46449077370106,0,0.0,0,0.0,0.0,0.028635407227238247,0.0,0.0,Sep,2,2,6,2,New_Visitor,0.4228133237766911
3,61.97077359460894,0,0.0,7,167.42498411972534,0.0,0.030397666904265083,3.098092031815337,0.0,Nov,2,5,7,15,Returning_Visitor,0.647720054420612
0,0.4101922034478571,0,0.0,36,987.5164809367457,0.0058113447676048525,0.011622688593808593,41.69084933525774,0.0,Dec,2,9,3,3,Returning_Visitor,0.0
7,245.65075773402413,0,0.0,57,3526.565455775706,0.0022075108561930455,0.009295811191544294,13.718694440452161,0.0,Nov,1,2,5,6,Returning_Visitor,0.0
4,119.15980466371397,0,0.0,26,2227.452647553964,0.0,0.015772430400174675,40.12234070595395,0.0,Nov,2,2,4,3,Returning_Visitor,0.0
0,0.0,0,27.48214437334414,50,1030.5066644345989,0.00966490054620358,0.022680344707527004,30.89917719458875,0.0,Mar,2,2,3,2,Returning_Visitor,0.0
2,34.923332042328205,0,0.0,3,26.83015822440583,0.0,0.033800354157115235,0.0,0.0,Dec,2,2,8,7,Returning_Visitor,0.0
0,0.0,0,0.0,5,279.6744933597515,0.0016294779542588378,0.034962810954258836,17.916822571496013,0.0,Nov,1,1,3,2,Returning_Visitor,0.0
1,41.13969908578534,1,86.78794539000756,42,1472.4906377084942,0.005601810519178186,0.022931109698855166,22.138737514475565,0.0,May,1,3,1,3,Returning_Visitor,0.8066607663879478
2,316.96678883270596,1,250.65235181785528,51,2521.6477156751444,0.0,0.01113912683380873,52.448583816865266,0.0,May,2,2,8,3,Returning_Visitor,0.0
3,67.86807162895842,0,0.0,51,921.8765302497388,0.00551761708037621,0.022184283489075772,27.16791658179774,0.0,May,2,2,3,2,Returning_Visitor,0.0
4,370.92885240296266,0,5.333168441691358,65,4911.878224707381,0.0011111501932418077,0.013286172882044476,10.669629608613398,0.0,Nov,2,2,1,3,Returning_Visitor,0.0
9,272.16635342806285,0,5.683741260879366,19,717.3660015880065,0.0,0.018162526936060578,1.2029213753674974,0.0,Nov,2,2,4,5,Returning_Visitor,1.0
0,0.0,0,0.0,9,464.7012362860732,0.0,0.02213874149825032,29.068461597994755,0.0,May,1,1,1,2,Returning_Visitor,0.0
2,41.98933410066244,2,6.454633023420819,19,684.7461497886426,0.004626977147125674,0.027892594158772814,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,0.0
1,36.35314542436284,0,0.0,88,2482.74543209339,0.0,0.010746094865053828,7.3640624723064025,0.1847621343515555,Nov,2,2,5,1,Returning_Visitor,0.0
0,0.0,0,0.0,51,2175.653129310111,0.004019678221631634,0.013831246794925414,6.072415160729622,0.0,Nov,2,2,6,4,Returning_Visitor,0.49129401578373333
1,11.188120773804018,0,0.0,12,762.7037018608384,0.0030390566302833585,0.03266164008344171,14.406846047609504,0.30275018783093255,Mar,2,3,6,1,Returning_Visitor,0.0
2,73.67126097444883,0,12.660762437708678,46,1061.8548870045402,0.00419014901204902,0.017579424584745568,43.31524465847668,0.0,Dec,2,2,3,7,Returning_Visitor,0.0
3,62.95761236407072,0,0.0,28,761.2452902626745,0.0,0.01588590099233985,22.502742702896775,0.0,Nov,2,3,2,1,Returning_Visitor,0.8317634208915081
0,4.216551309274645,0,0.0,13,707.1014646846238,0.0,0.006510587206669359,69.17928035074834,0.0,Nov,1,1,2,2,New_Visitor,0.0
1,58.28207731179654,0,0.0,42,2067.8364062568953,0.0,0.013603088985554814,11.379527008840027,0.0,Nov,1,3,5,5,Returning_Visitor,0.0
0,6.355412938885087,0,0.0,13,705.5973547261414,0.0,0.005911154856300895,67.48324781977965,0.0,Nov,1,1,3,2,New_Visitor,0.0
0,7.918815399460684,1,38.34894373190729,28,1796.5211001116254,0.037626850938342685,0.064845820660862,9.394766209412747,0.3010148075067415,Nov,2,2,6,1,Returning_Visitor,0.0
1,106.94645899265012,0,0.0,16,631.8920658838902,0.0,0.0063244667451294425,47.6795857834337,0.0,Nov,3,1,2,1,Returning_Visitor,1.0
11,281.8934016340856,2,252.5460084950909,87,3634.9774356255252,0.007402908595905609,0.015542779534858036,18.341464801246683,0.0,Nov,2,2,1,7,Returning_Visitor,1.0
1,29.1054525639375,0,0.0,1,19.31032681409968,0.0,0.0,41.59666420621785,0.0,Sep,1,1,1,5,Returning_Visitor,0.0
6,522.0543360355326,0,88.62475610671306,28,1518.7293352043248,0.02417710330254745,0.04954657792793016,7.796683383333194,0.0,Nov,1,3,3,3,Returning_Visitor,1.0
6,318.392442320934,0,5.196349971959282,34,1839.0256428802861,0.0,0.010507148513720825,36.54414410444739,0.0,May,2,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,37,915.6412374104855,0.003926127354613628,0.005339969604617575,6.476202002315962,0.0,Dec,1,1,1,2,Returning_Visitor,0.7263336150785423
1,25.330046437172946,0,0.6398251777018586,12,909.2897842037257,0.00026659381737759516,0.013399981469340303,19.89927553046239,0.011996722081909827,Dec,2,2,3,1,Returning_Visitor,0.9800054631968169
1,5.807482849534596,0,6.0561213715094695,28,2249.5843279103915,0.0,0.014136351597454678,29.85823833747791,0.0,Nov,2,3,5,7,Returning_Visitor,0.0
4,307.52383300032125,0,0.0,20,914.9114777421436,0.0,0.027762313638876355,30.229776463305118,0.0,May,2,2,1,3,Returning_Visitor,0.7097370848010203
0,0.0,0,0.0,6,399.21828227913255,0.03308807201493879,0.022222222000000003,44.92573671605163,0.0029431318501658144,May,2,2,2,4,New_Visitor,0.0
3,287.8614841035731,0,13.972033766706895,19,969.8215699978999,0.0020728229287300835,0.015331487544210372,30.476493151273125,0.0,May,2,2,1,4,Returning_Visitor,0.0
0,14.629564405516591,0,0.0,11,201.7859498418803,0.005347063441477245,0.04895753728244355,31.016090030468526,0.0,Aug,1,1,4,2,New_Visitor,0.0
1,22.14770801902117,0,3.8769280911769686,27,1283.242314795834,0.0,0.003449880038782702,81.56861410922846,0.0,Dec,5,8,9,12,Returning_Visitor,0.0
1,15.663812157642418,0,0.0,14,987.351088251383,0.013153869017437977,0.027062302330174252,68.15155812626841,0.0,May,2,4,8,1,Returning_Visitor,0.0
1,37.76314347875306,0,0.5684556509926573,22,1484.6894648036855,0.02219293873010739,0.038164319824277156,7.881635366436107,0.0,Mar,2,2,6,1,Returning_Visitor,0.0
3,78.08907112697506,2,215.79150853935727,70,2346.181729364258,0.002772064932692858,0.01682907676856819,4.428165835850373,0.0,Nov,1,1,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,15,732.8273442628986,0.002462705676942289,0.007388116489031671,103.20941055648657,0.0,Nov,2,5,1,6,Returning_Visitor,0.0
7,205.77361110472506,1,4.4467393059420175,98,5689.537699209819,0.003861210214696898,0.02302768460854048,18.369976843461913,0.0,Nov,2,3,2,9,Returning_Visitor,0.0
9,285.874027597379,1,47.89365905496502,43,1786.6931455304334,0.0,0.017021932158268666,12.868116823142039,0.0,May,2,4,3,1,Returning_Visitor,0.0
25,1480.937522826313,8,479.25699657322684,186,9694.273567885099,0.010674859491583016,0.014379255220753966,18.723044667094506,0.0,Nov,2,2,2,12,Returning_Visitor,0.06489927953840946
1,53.28986840980872,2,33.392151395781404,221,9799.818758579133,0.003219366553861092,0.01415179684195009,15.679729936164497,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
2,255.63003710640984,3,646.5777018483436,111,5397.492800129164,0.005077986565542148,0.025862306762400367,7.826951710081281,0.0,Nov,2,2,4,3,Returning_Visitor,0.7597549815356961
0,0.0,0,0.0,10,448.90274969665984,0.0,0.02516775378314985,32.357163732716145,0.0,Dec,1,3,2,3,New_Visitor,0.5301956785513184
3,78.2965590578505,2,6.534413135923659,78,5349.995399345174,0.01324022713040081,0.030412003160767732,37.57106206245117,0.10890688559872766,Nov,1,1,8,3,Returning_Visitor,0.45546557200636173
2,79.45375068098515,3,402.5805288690967,36,1040.2073345107483,0.01545881847922861,0.03560539153578904,11.369715547495646,0.0,Nov,2,3,4,1,Returning_Visitor,0.0
0,0.0,0,0.0,17,1077.8743531864206,0.0,0.012852894883548665,60.719414093447,0.0,Nov,2,4,2,1,Returning_Visitor,0.0
11,203.08809985365073,0,0.0,9,165.59825791304434,0.009832112457663147,0.030384889026982293,11.550898658435205,0.0,Nov,2,5,2,17,New_Visitor,0.8357295505440719
2,102.23868251975152,0,0.0,9,538.8304641534484,0.0077495295691841605,0.013263758018597917,36.55554183986042,0.0,May,1,1,3,2,New_Visitor,0.49628056541004373
0,0.0,0,0.0,24,1316.6919348741235,0.007906694531961012,0.024590837183163794,31.192735962920942,0.0,Mar,1,1,1,1,Returning_Visitor,0.0
4,251.86831030224153,0,24.037242656047205,66,2547.729321436734,0.031061243083222646,0.061697834819255656,7.359677002099403,0.0,Nov,2,3,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,16,317.50931781366194,0.0,0.007732798688077023,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,0.0
16,748.9443038571486,1,72.03527275243201,30,1026.0627022161652,0.004813047157515259,0.026453793352161182,6.413262312095149,0.0,Mar,1,1,2,2,New_Visitor,0.0
7,254.10583184961467,2,109.0675882555172,237,12905.96030706916,0.004048048741567138,0.017167472517508,41.40725359233985,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
0,23.087026737984317,1,295.60340487883536,9,141.7900913832698,0.01890769163242698,0.040597812843576275,10.748276202568617,0.0,Nov,1,1,1,2,Returning_Visitor,0.0
0,0.23650551072217785,0,0.0,22,516.3642075814936,0.0010511356163488744,0.01203902730434226,23.16977065781791,0.0,Mar,3,2,7,1,Returning_Visitor,0.0
1,141.44375733444878,1,79.78016879060351,35,1930.7526802571367,0.004782636899808987,0.014315665976731498,31.403470955469146,0.0,Mar,2,2,2,2,Returning_Visitor,1.0
3,71.45185643742035,0,0.0,4,86.60574632404706,0.0,0.03189675190203953,7.4017174353997675,0.0,Oct,1,1,5,3,Returning_Visitor,1.0
1,10.646510225464908,0,0.0,13,249.59703992515674,0.0,0.03256820364390381,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,14,417.6635267154925,0.0,0.01585135829371913,11.732977950364614,0.0,Nov,3,2,1,2,Returning_Visitor,0.8898363940883107
6,143.62805302881037,3,106.5954528156459,114,3440.3742634158275,0.0006290790454242332,0.013716776365555593,5.2412443149171475,0.0,Nov,2,2,3,9,Returning_Visitor,0.3994652317935852
1,7.279385456749856,0,1.0601046784247616,19,409.6727784286641,0.003533682438099985,0.023132679027690138,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0.0
1,89.0497597043471,2,682.5742847224429,64,2096.026596255901,0.00042832385487015403,0.010790793922807953,46.92956570073978,0.0,Nov,2,2,2,2,Returning_Visitor,0.02784105126258629
0,0.0,0,0.0,7,532.5626508898779,0.0,0.03392845659818376,39.91903205653574,0.0,Nov,2,2,1,1,New_Visitor,0.0
2,46.86437930918068,0,0.0,40,1816.830868582006,0.0,0.007463408550371874,46.420716069135075,0.0,Nov,2,2,2,4,Returning_Visitor,0.0
6,312.79424250858926,0,8.730158348036156,88,2838.8451864833783,0.0012251539655031,0.01335147996779776,29.763524533104714,0.0,Nov,2,2,1,3,Returning_Visitor,0.0
2,55.22264711274611,0,3.9007628332288746,35,909.9833745531236,0.003689567908097189,0.016461463646580153,14.521863149551955,0.0,Nov,1,2,3,6,Returning_Visitor,0.5572518333184107
0,0.0,0,0.0,2,23.11502910129464,0.0,0.008578800258155644,48.45363466176863,0.0,Sep,1,1,5,2,Returning_Visitor,0.0
11,292.8187636899211,1,85.56368861061955,29,847.4014600417695,0.0,0.00734234546593475,36.25066288171887,0.0,May,1,1,5,2,Returning_Visitor,0.0
10,163.3211542777891,4,160.33880519729533,324,12162.997272516941,0.0033003595731585537,0.01796827976481448,0.03787981585461446,0.0,Nov,2,2,4,2,Returning_Visitor,0.43504739234752676
3,47.45830927059795,0,0.0,3,21.404158434678244,0.0,0.02628540768673497,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,6,341.051245713437,0.0,0.021591256605863467,93.65584600612071,0.0,May,2,4,6,14,Returning_Visitor,0.41366552358320696
2,52.714749280254296,0,0.0,48,2338.121366679353,0.012807624178536339,0.02587176913006485,7.734783646623267,0.0,Nov,1,1,2,4,Returning_Visitor,0.0
4,61.309131150160106,0,0.0,31,2408.216422613408,0.0,0.01969304311915013,88.91297921244245,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
3,25.833574396845368,0,0.5848289267388154,234,10043.2524192518,0.0076213520247243715,0.02243835348068917,0.27461422061233165,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,42,505.34634377359487,0.008310181112387221,0.017691012015364518,8.674125293318424,0.0,Nov,2,2,1,3,Returning_Visitor,0.722108874012244
2,93.07035664574082,0,0.0,35,1588.9765246496838,0.02472704129288251,0.044573541087927805,37.046575026009506,0.0,Dec,3,2,1,6,Returning_Visitor,0.0
0,0.0,0,0.0,14,630.9094510591337,0.0,0.014314878838462655,12.641340801278869,0.0,Dec,1,1,1,2,Returning_Visitor,0.3295304137739967
4,595.3559160126587,0,0.0,70,4432.151559925028,0.00810482328219686,0.029466065468895256,8.107204490740388,0.0,Nov,2,2,2,1,Returning_Visitor,0.0
9,223.0152614044629,7,644.343563934665,110,3263.056705182898,0.0038286176407771252,0.01565953346399885,0.48038053716692897,0.0,Nov,1,1,2,1,Returning_Visitor,0.0
11,193.07019488508084,2,18.473645030089138,99,4844.624303135554,0.004954696980753707,0.016430034540497192,33.25682836353104,0.0,Nov,1,1,1,2,Returning_Visitor,0.3157909248115134
5,97.50975164390778,1,19.67083533577323,131,5394.272445074535,0.005243828365659021,0.02046144532808826,1.7491190991240826,0.0,Nov,2,3,2,8,Returning_Visitor,0.0
6,102.14447606154536,6,178.41351173365743,126,3464.952534974865,0.0031600240832849544,0.011850600301409255,4.4991173448565736,0.0,Nov,1,1,2,6,Returning_Visitor,0.7964888916681135
4,39.848480510462366,0,0.0,13,131.63051139647698,0.005276620132153048,0.019224532717708076,0.0,0.0,Nov,2,3,2,2,New_Visitor,0.0
0,0.0,0,15.04380361314585,7,307.2051617534275,0.0,0.02350594314554039,34.79891648903875,0.0,Mar,2,4,1,2,New_Visitor,0.05976227417838442
7,111.48838379034125,0,0.0,21,779.8008758676276,0.007726950110131885,0.018525442642462118,22.825668705400076,0.0,May,2,4,1,2,New_Visitor,0.0
6,241.6789245054514,0,0.0,31,750.6582977055913,0.0019943865222423643,0.016097077305605913,45.629471905372306,0.0,Nov,2,1,4,1,Returning_Visitor,0.0
5,113.10472007353943,0,30.432309076415446,52,2246.8919892307463,0.019898235873395915,0.032697152021756846,18.74749279036379,0.0,May,1,1,6,1,Returning_Visitor,0.0
0,0.0,0,0.0,63,1573.7586173621307,0.0024395571165066804,0.015799960979908226,2.2274809738194317,0.40967086135893116,Nov,2,3,4,1,Returning_Visitor,0.0
6,107.94554466774643,1,5.889647184151524,128,5408.6435801948155,0.0039855272803060015,0.013817846896444715,7.384811414066258,0.0,Nov,2,1,1,2,Returning_Visitor,0.0
6,282.7235377868401,0,1.8634732225748094,20,613.598119223095,0.0,0.008578795409904192,43.092929033562285,0.0,May,2,2,1,1,Returning_Visitor,0.04778136468140537
1,21.396850476485653,0,0.0,16,984.8997593579362,0.009253843028198202,0.021862267586853945,65.74817016597233,0.0,May,2,3,6,1,Returning_Visitor,0.0
6,359.0259745149082,0,0.0,21,707.2296616305395,0.0008692606659538435,0.015053453188310915,65.74271258578715,0.0,Nov,1,2,5,8,Returning_Visitor,0.8565719886833357
4,33.59119768527891,1,27.177548515404,32,1482.5028320993592,0.016471499894607014,0.03294640784997628,2.8131832042270486,0.0,May,2,2,4,6,Returning_Visitor,0.0
10,191.53223733796167,3,88.08781077974535,227,6606.772523158009,0.00409264817662673,0.01532713242828175,7.938316941637108,0.0,Nov,2,1,1,1,Returning_Visitor,0.0
6,251.0150992609085,0,15.377549364197108,66,2532.8159402097526,0.02537506814797283,0.05437415542020149,9.750879016218278,0.0,Nov,2,2,4,3,Returning_Visitor,0.0
5,218.5868760254129,0,0.0,48,1960.40874081647,0.0014687715076925501,0.007461375852171045,13.965413661264625,0.0,Dec,1,1,6,5,Returning_Visitor,0.3855525014916693
0,0.0,0,0.0,21,575.1859166909941,0.0,0.018316453172093575,7.201052521552947,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
4,303.5257344233013,0,16.381589078476587,36,1808.0769818281874,0.0,0.014585495592578292,12.245098150732144,0.4571606254458582,Dec,1,3,6,2,Returning_Visitor,0.0
0,4.453959998303943,1,45.211633331919955,61,2426.965573077715,9.276699739016548e-05,0.0134965718506556,15.716768589648247,0.0,Nov,2,2,4,3,Returning_Visitor,0.0
3,154.96464422889474,0,13.837187934101996,107,2941.1623094684182,0.000389627174912548,0.013052033997794426,7.905717821011292,0.0,Nov,1,1,1,9,Returning_Visitor,0.0
6,302.80904317785655,0,0.0,27,834.6825369414356,0.0,0.004650206780196193,40.06386576392887,0.0,May,1,1,2,4,Returning_Visitor,0.4652775312759233
10,331.56147876258996,0,0.0,20,599.5922370951242,0.0,0.007750740578126539,27.59621315513438,0.18835243383594497,May,2,9,1,4,Returning_Visitor,0.0
0,3.6886283909250754,0,0.0,13,544.6128784012823,0.009836342129891642,0.019368111606769947,26.114856227058542,0.0,Nov,2,2,2,2,New_Visitor,0.7377256781850151
2,53.220753071678395,0,0.0,165,4205.306588117054,0.001916548512900716,0.009012258838309025,12.551977438685377,0.3383577118684124,Nov,2,2,4,2,Returning_Visitor,0.0
3,67.76186153690102,0,0.0,16,621.9149009501418,0.0,0.005384764407657557,9.956048847208596,0.0,Dec,1,1,5,4,Returning_Visitor,0.1569026241461201
0,0.0,0,0.0,10,455.0043695710585,0.0,0.021608948646364135,25.14334826655772,0.0,Nov,1,1,1,2,Returning_Visitor,0.0
0,10.841526251473553,0,0.0,21,2337.4546446492554,0.003980628636395634,0.017295006218637117,15.829901781173234,0.0,Mar,1,1,1,1,Returning_Visitor,0.0
2,59.81173071559519,0,105.36664313840075,72,2558.1012722115347,0.00048602748257175034,0.007511857300098107,15.732850331348644,0.0,Nov,2,2,4,2,Returning_Visitor,0.0
3,25.671264865236154,0,0.0,17,305.16073038451117,0.007116442753011737,0.024693209385281106,62.42148830884057,0.0,Mar,2,2,1,3,Returning_Visitor,0.5908045335179158
1,81.55822974368326,0,0.0,13,356.04984473468494,0.0,0.013564593806846569,58.857692965457154,0.0,May,1,1,1,2,New_Visitor,0.0
1,17.471510360161183,0,0.0,14,756.8275689836585,0.011765986611334975,0.06018503469277022,28.092189401164234,0.02348842843728083,Mar,2,9,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,45,1899.2339103762106,0.0075032793048355195,0.009470447251020938,5.445535588418942,0.0,Nov,1,1,3,9,Returning_Visitor,1.0
9,673.7613623195989,0,0.0,154,5713.235239617509,0.0009196510825389863,0.015590870748981953,3.3443167229985216,0.0,Oct,2,6,2,2,Returning_Visitor,0.0
0,0.9013895208279297,0,0.0,40,2113.1387136731787,0.003466882685743045,0.010095613293317103,58.38582113617578,0.0,Nov,2,2,1,8,Returning_Visitor,0.0
4,125.25535248358581,0,0.0,65,3142.7202807747585,0.0006044568273034335,0.00762902218815547,18.11368811486635,0.0,Nov,2,2,1,4,Returning_Visitor,0.0
2,43.00513299791803,0,0.0,29,722.9256952249619,0.005527038900455401,0.01613698797864926,8.593537577855347,0.0,Oct,2,2,1,1,Returning_Visitor,0.0
1,33.09441101035715,0,0.0,19,3018.5537083689183,0.0008826304840605403,0.008472241240443759,35.36288442001885,0.0,Nov,1,1,3,2,Returning_Visitor,0.0
